연월일,구분,공급량
2013-05-01,A,880.8586666666666
2013-05-01,B,715.543
2013-05-01,C,151.41133333333332
2013-05-01,D,524.2226666666667
2013-05-01,E,1061.039
2013-05-01,G,1592.5443333333333
2013-05-01,H,199.643
2013-05-02,A,944.362
2013-05-02,B,728.593
2013-05-02,C,153.94466666666668
2013-05-02,D,548.9426666666667
2013-05-02,E,1071.5333333333333
2013-05-02,G,1757.7896666666666
2013-05-02,H,205.66600000000003
2013-05-03,A,948.5973333333333
2013-05-03,B,729.2763333333334
2013-05-03,C,156.778
2013-05-03,D,544.8426666666667
2013-05-03,E,1085.8396666666665
2013-05-03,G,1747.4096666666667
2013-05-03,H,209.71033333333332
2013-05-04,A,847.1163333333334
2013-05-04,B,670.7863333333333
2013-05-04,C,149.31133333333332
2013-05-04,D,495.176
2013-05-04,E,1030.547
2013-05-04,G,1526.8796666666667
2013-05-04,H,196.40766666666664
2013-05-05,A,788.2116666666666
2013-05-05,B,632.6563333333334
2013-05-05,C,147.178
2013-05-05,D,452.6893333333333
2013-05-05,E,985.805
2013-05-05,G,1383.0233333333333
2013-05-05,H,189.40633333333335
2013-05-06,A,847.5756666666666
2013-05-06,B,659.2663333333334
2013-05-06,C,151.84466666666665
2013-05-06,D,483.516
2013-05-06,E,1003.061
2013-05-06,G,1654.9473333333333
2013-05-06,H,192.8696666666667
2013-05-07,A,811.6416666666668
2013-05-07,B,602.533
2013-05-07,C,148.87800000000001
2013-05-07,D,458.70599999999996
2013-05-07,E,924.6060000000001
2013-05-07,G,1654.7053333333333
2013-05-07,H,177.83366666666666
2013-05-08,A,778.1686666666666
2013-05-08,B,567.0663333333333
2013-05-08,C,146.01133333333334
2013-05-08,D,416.44266666666664
2013-05-08,E,877.7986666666667
2013-05-08,G,1625.381
2013-05-08,H,163.37466666666668
2013-05-09,A,763.5326666666666
2013-05-09,B,565.5996666666666
2013-05-09,C,146.21133333333333
2013-05-09,D,415.776
2013-05-09,E,876.0443333333333
2013-05-09,G,1571.5013333333334
2013-05-09,H,162.00733333333332
2013-05-10,A,799.5663333333333
2013-05-10,B,599.2330000000001
2013-05-10,C,148.178
2013-05-10,D,456.1693333333333
2013-05-10,E,946.4703333333333
2013-05-10,G,1612.7483333333332
2013-05-10,H,176.66133333333335
2013-05-11,A,711.6946666666666
2013-05-11,B,541.3663333333333
2013-05-11,C,139.678
2013-05-11,D,415.9826666666667
2013-05-11,E,959.6443333333333
2013-05-11,G,1345.922
2013-05-11,H,156.37733333333333
2013-05-12,A,645.928
2013-05-12,B,491.36633333333333
2013-05-12,C,136.87800000000001
2013-05-12,D,370.926
2013-05-12,E,892.9830000000001
2013-05-12,G,1127.8916666666667
2013-05-12,H,141.8336666666667
2013-05-13,A,712.5706666666666
2013-05-13,B,516.7996666666667
2013-05-13,C,136.91133333333332
2013-05-13,D,391.93266666666665
2013-05-13,E,894.4496666666668
2013-05-13,G,1359.136
2013-05-13,H,142.67033333333333
2013-05-14,A,709.5556666666666
2013-05-14,B,505.99966666666666
2013-05-14,C,137.47799999999998
2013-05-14,D,392.846
2013-05-14,E,853.4216666666666
2013-05-14,G,1402.4883333333335
2013-05-14,H,140.83533333333335
2013-05-15,A,705.6276666666666
2013-05-15,B,497.1863333333333
2013-05-15,C,138.578
2013-05-15,D,385.0026666666667
2013-05-15,E,849.0256666666666
2013-05-15,G,1385.7896666666666
2013-05-15,H,140.42133333333334
2013-05-16,A,703.102
2013-05-16,B,498.39633333333336
2013-05-16,C,135.178
2013-05-16,D,384.186
2013-05-16,E,823.2916666666666
2013-05-16,G,1356.5713333333333
2013-05-16,H,136.73433333333332
2013-05-17,A,614.9883333333333
2013-05-17,B,423.413
2013-05-17,C,129.578
2013-05-17,D,345.106
2013-05-17,E,743.7493333333333
2013-05-17,G,1122.306
2013-05-17,H,119.09033333333333
2013-05-18,A,600.9486666666667
2013-05-18,B,433.4663333333333
2013-05-18,C,128.34466666666665
2013-05-18,D,345.8693333333333
2013-05-18,E,753.9403333333333
2013-05-18,G,1066.1583333333333
2013-05-18,H,122.61233333333332
2013-05-19,A,612.8983333333333
2013-05-19,B,451.833
2013-05-19,C,129.01133333333334
2013-05-19,D,335.74933333333337
2013-05-19,E,795.5043333333333
2013-05-19,G,1049.5213333333334
2013-05-19,H,131.38
2013-05-20,A,713.1683333333334
2013-05-20,B,511.2223333333333
2013-05-20,C,122.278
2013-05-20,D,403.8226666666667
2013-05-20,E,878.5796666666666
2013-05-20,G,1404.3413333333335
2013-05-20,H,147.99266666666668
2013-05-21,A,733.6003333333333
2013-05-21,B,529.7763333333334
2013-05-21,C,96.378
2013-05-21,D,405.336
2013-05-21,E,869.0526666666666
2013-05-21,G,1435.4183333333333
2013-05-21,H,148.54633333333334
2013-05-22,A,723.6136666666666
2013-05-22,B,519.1426666666666
2013-05-22,C,95.378
2013-05-22,D,399.5493333333333
2013-05-22,E,842.649
2013-05-22,G,1440.0583333333334
2013-05-22,H,142.85266666666666
2013-05-23,A,719.0143333333334
2013-05-23,B,520.644
2013-05-23,C,88.57799999999999
2013-05-23,D,379.7193333333333
2013-05-23,E,812.7953333333334
2013-05-23,G,1439.0733333333335
2013-05-23,H,139.28900000000002
2013-05-24,A,701.6996666666668
2013-05-24,B,486.89300000000003
2013-05-24,C,83.54466666666667
2013-05-24,D,368.1426666666667
2013-05-24,E,785.1163333333334
2013-05-24,G,1401.068
2013-05-24,H,135.272
2013-05-25,A,615.7853333333334
2013-05-25,B,430.8996666666667
2013-05-25,C,73.11133333333333
2013-05-25,D,336.62933333333336
2013-05-25,E,668.2373333333334
2013-05-25,G,1175.0413333333333
2013-05-25,H,122.17566666666666
2013-05-26,A,547.1056666666667
2013-05-26,B,383.633
2013-05-26,C,67.91133333333333
2013-05-26,D,282.6993333333333
2013-05-26,E,580.2543333333333
2013-05-26,G,1030.3026666666667
2013-05-26,H,111.16933333333333
2013-05-27,A,687.0566666666667
2013-05-27,B,478.92633333333333
2013-05-27,C,81.04466666666666
2013-05-27,D,339.476
2013-05-27,E,679.534
2013-05-27,G,1341.127
2013-05-27,H,131.16633333333334
2013-05-28,A,702.837
2013-05-28,B,495.50966666666665
2013-05-28,C,85.14466666666667
2013-05-28,D,362.1693333333333
2013-05-28,E,696.8679999999999
2013-05-28,G,1359.431
2013-05-28,H,135.20433333333332
2013-05-29,A,697.7696666666667
2013-05-29,B,494.5596666666667
2013-05-29,C,93.01133333333333
2013-05-29,D,367.74600000000004
2013-05-29,E,724.906
2013-05-29,G,1414.3329999999999
2013-05-29,H,141.035
2013-05-30,A,705.4026666666667
2013-05-30,B,492.333
2013-05-30,C,90.778
2013-05-30,D,363.69599999999997
2013-05-30,E,702.9006666666666
2013-05-30,G,1395.9336666666668
2013-05-30,H,135.52599999999998
2013-05-31,A,679.7883333333333
2013-05-31,B,483.233
2013-05-31,C,87.24466666666666
2013-05-31,D,346.93266666666665
2013-05-31,E,678.1603333333334
2013-05-31,G,1344.0323333333333
2013-05-31,H,131.32433333333333
2013-06-01,A,593.7806666666667
2013-06-01,B,423.36633333333333
2013-06-01,C,77.94466666666666
2013-06-01,D,323.6526666666667
2013-06-01,E,623.3856666666667
2013-06-01,G,1158.7083333333333
2013-06-01,H,118.31533333333334
2013-06-02,A,563.1986666666667
2013-06-02,B,403.90200000000004
2013-06-02,C,68.04466666666667
2013-06-02,D,280.516
2013-06-02,E,589.038
2013-06-02,G,994.1056666666667
2013-06-02,H,112.04033333333332
2013-06-03,A,690.3573333333334
2013-06-03,B,471.0663333333334
2013-06-03,C,79.21133333333334
2013-06-03,D,338.606
2013-06-03,E,652.258
2013-06-03,G,1281.927
2013-06-03,H,125.69866666666667
2013-06-04,A,700.1043333333333
2013-06-04,B,494.0626666666667
2013-06-04,C,81.678
2013-06-04,D,353.2726666666667
2013-06-04,E,652.9736666666666
2013-06-04,G,1315.5916666666667
2013-06-04,H,127.63266666666668
2013-06-05,A,706.5813333333334
2013-06-05,B,482.63466666666665
2013-06-05,C,83.578
2013-06-05,D,348.3693333333333
2013-06-05,E,651.7323333333333
2013-06-05,G,1282.344
2013-06-05,H,124.59500000000001
2013-06-06,A,579.5026666666666
2013-06-06,B,386.133
2013-06-06,C,73.578
2013-06-06,D,315.80266666666665
2013-06-06,E,557.286
2013-06-06,G,1110.0196666666668
2013-06-06,H,108.66733333333333
2013-06-07,A,680.7726666666666
2013-06-07,B,463.19966666666664
2013-06-07,C,74.678
2013-06-07,D,334.53933333333333
2013-06-07,E,633.145
2013-06-07,G,1193.367
2013-06-07,H,119.668
2013-06-08,A,570.8533333333334
2013-06-08,B,393.73633333333333
2013-06-08,C,66.71133333333334
2013-06-08,D,299.7126666666667
2013-06-08,E,566.9253333333334
2013-06-08,G,1034.3296666666668
2013-06-08,H,108.44600000000001
2013-06-09,A,512.5956666666667
2013-06-09,B,346.06300000000005
2013-06-09,C,61.41133333333334
2013-06-09,D,262.5493333333333
2013-06-09,E,514.4216666666667
2013-06-09,G,859.0463333333333
2013-06-09,H,97.17433333333332
2013-06-10,A,700.6433333333333
2013-06-10,B,479.455
2013-06-10,C,72.51133333333333
2013-06-10,D,323.23266666666666
2013-06-10,E,623.6043333333333
2013-06-10,G,1185.7183333333335
2013-06-10,H,119.859
2013-06-11,A,687.622
2013-06-11,B,458.6596666666667
2013-06-11,C,74.678
2013-06-11,D,326.25933333333336
2013-06-11,E,619.056
2013-06-11,G,1235.299
2013-06-11,H,117.55333333333334
2013-06-12,A,673.0816666666666
2013-06-12,B,446.733
2013-06-12,C,70.71133333333334
2013-06-12,D,321.886
2013-06-12,E,618.1940000000001
2013-06-12,G,1208.9893333333332
2013-06-12,H,118.83466666666668
2013-06-13,A,681.1746666666667
2013-06-13,B,465.0523333333333
2013-06-13,C,73.24466666666667
2013-06-13,D,325.7993333333333
2013-06-13,E,626.957
2013-06-13,G,1226.7786666666666
2013-06-13,H,117.89566666666667
2013-06-14,A,700.7690000000001
2013-06-14,B,479.132
2013-06-14,C,73.84466666666667
2013-06-14,D,329.686
2013-06-14,E,630.6893333333334
2013-06-14,G,1236.7366666666667
2013-06-14,H,119.97666666666667
2013-06-15,A,567.8943333333333
2013-06-15,B,384.16633333333334
2013-06-15,C,64.478
2013-06-15,D,280.9193333333333
2013-06-15,E,554.3833333333333
2013-06-15,G,1027.08
2013-06-15,H,105.89566666666667
2013-06-16,A,510.8226666666667
2013-06-16,B,345.233
2013-06-16,C,58.31133333333333
2013-06-16,D,238.04600000000002
2013-06-16,E,507.01099999999997
2013-06-16,G,884.7313333333333
2013-06-16,H,98.307
2013-06-17,A,671.4516666666667
2013-06-17,B,444.19966666666664
2013-06-17,C,71.41133333333333
2013-06-17,D,302.73266666666666
2013-06-17,E,605.1846666666667
2013-06-17,G,1205.2666666666667
2013-06-17,H,115.64733333333334
2013-06-18,A,690.71
2013-06-18,B,452.2996666666666
2013-06-18,C,71.54466666666666
2013-06-18,D,317.2126666666667
2013-06-18,E,626.876
2013-06-18,G,1236.766
2013-06-18,H,120.20033333333333
2013-06-19,A,693.4633333333333
2013-06-19,B,460.133
2013-06-19,C,71.94466666666666
2013-06-19,D,315.166
2013-06-19,E,615.8426666666667
2013-06-19,G,1257.5586666666666
2013-06-19,H,120.43366666666667
2013-06-20,A,698.7533333333334
2013-06-20,B,466.14633333333336
2013-06-20,C,73.54466666666667
2013-06-20,D,314.2726666666667
2013-06-20,E,623.5586666666667
2013-06-20,G,1244.2033333333334
2013-06-20,H,120.87533333333333
2013-06-21,A,716.5046666666667
2013-06-21,B,474.4086666666667
2013-06-21,C,72.94466666666666
2013-06-21,D,308.6793333333333
2013-06-21,E,617.4586666666667
2013-06-21,G,1242.561
2013-06-21,H,118.50233333333334
2013-06-22,A,574.1933333333333
2013-06-22,B,386.8913333333333
2013-06-22,C,63.84466666666666
2013-06-22,D,278.936
2013-06-22,E,558.5873333333333
2013-06-22,G,1014.6833333333334
2013-06-22,H,106.22166666666668
2013-06-23,A,503.8473333333333
2013-06-23,B,338.933
2013-06-23,C,57.778
2013-06-23,D,233.25933333333333
2013-06-23,E,496.055
2013-06-23,G,855.0096666666667
2013-06-23,H,95.39999999999999
2013-06-24,A,690.6793333333334
2013-06-24,B,446.233
2013-06-24,C,71.178
2013-06-24,D,295.4593333333333
2013-06-24,E,604.1623333333333
2013-06-24,G,1159.8556666666666
2013-06-24,H,115.12266666666666
2013-06-25,A,696.6493333333333
2013-06-25,B,452.233
2013-06-25,C,70.278
2013-06-25,D,307.68266666666665
2013-06-25,E,615.995
2013-06-25,G,1232.785
2013-06-25,H,117.23966666666666
2013-06-26,A,697.3066666666667
2013-06-26,B,447.53299999999996
2013-06-26,C,74.81133333333334
2013-06-26,D,311.41266666666667
2013-06-26,E,600.6523333333333
2013-06-26,G,1203.584
2013-06-26,H,117.50533333333334
2013-06-27,A,701.4676666666668
2013-06-27,B,455.333
2013-06-27,C,71.41133333333333
2013-06-27,D,307.596
2013-06-27,E,612.7733333333333
2013-06-27,G,1224.192
2013-06-27,H,118.06
2013-06-28,A,709.4443333333334
2013-06-28,B,453.04866666666663
2013-06-28,C,71.21133333333333
2013-06-28,D,308.106
2013-06-28,E,614.1336666666667
2013-06-28,G,1186.7526666666665
2013-06-28,H,115.84466666666667
2013-06-29,A,577.667
2013-06-29,B,377.2663333333333
2013-06-29,C,63.978
2013-06-29,D,270.1326666666667
2013-06-29,E,540.7526666666666
2013-06-29,G,1017.083
2013-06-29,H,103.134
2013-06-30,A,515.7816666666666
2013-06-30,B,336.8996666666667
2013-06-30,C,55.711333333333336
2013-06-30,D,238.87933333333334
2013-06-30,E,486.36833333333334
2013-06-30,G,840.5433333333334
2013-06-30,H,94.39966666666668
2013-07-01,A,702.8823333333333
2013-07-01,B,454.60533333333336
2013-07-01,C,69.378
2013-07-01,D,284.0026666666667
2013-07-01,E,601.789
2013-07-01,G,1114.041
2013-07-01,H,113.23266666666666
2013-07-02,A,716.4383333333334
2013-07-02,B,463.391
2013-07-02,C,67.41133333333333
2013-07-02,D,302.63933333333335
2013-07-02,E,616.0546666666667
2013-07-02,G,1183.2223333333334
2013-07-02,H,117.378
2013-07-03,A,698.6326666666668
2013-07-03,B,459.26433333333335
2013-07-03,C,64.84466666666667
2013-07-03,D,297.50600000000003
2013-07-03,E,601.1716666666667
2013-07-03,G,1175.117
2013-07-03,H,114.89733333333334
2013-07-04,A,700.4696666666667
2013-07-04,B,464.6483333333333
2013-07-04,C,69.21133333333334
2013-07-04,D,307.65933333333334
2013-07-04,E,613.4606666666667
2013-07-04,G,1211.5163333333333
2013-07-04,H,118.11833333333334
2013-07-05,A,687.917
2013-07-05,B,462.41166666666663
2013-07-05,C,67.04466666666667
2013-07-05,D,300.426
2013-07-05,E,609.293
2013-07-05,G,1165.2636666666665
2013-07-05,H,115.09100000000001
2013-07-06,A,545.3383333333334
2013-07-06,B,375.11899999999997
2013-07-06,C,56.87799999999999
2013-07-06,D,265.44599999999997
2013-07-06,E,535.741
2013-07-06,G,1015.5266666666666
2013-07-06,H,100.64800000000001
2013-07-07,A,483.16066666666666
2013-07-07,B,374.703
2013-07-07,C,52.91133333333334
2013-07-07,D,232.586
2013-07-07,E,494.4766666666667
2013-07-07,G,855.3403333333334
2013-07-07,H,94.42899999999999
2013-07-08,A,686.2473333333334
2013-07-08,B,455.68966666666665
2013-07-08,C,70.01133333333333
2013-07-08,D,292.45599999999996
2013-07-08,E,635.6813333333333
2013-07-08,G,1164.1696666666667
2013-07-08,H,116.64633333333335
2013-07-09,A,678.6743333333333
2013-07-09,B,479.2753333333333
2013-07-09,C,71.74466666666667
2013-07-09,D,303.216
2013-07-09,E,636.8486666666666
2013-07-09,G,1194.549
2013-07-09,H,118.315
2013-07-10,A,664.804
2013-07-10,B,461.88866666666667
2013-07-10,C,72.378
2013-07-10,D,305.366
2013-07-10,E,638.0696666666666
2013-07-10,G,1219.2383333333335
2013-07-10,H,118.18433333333333
2013-07-11,A,669.644
2013-07-11,B,481.14166666666665
2013-07-11,C,72.31133333333334
2013-07-11,D,316.10266666666666
2013-07-11,E,649.074
2013-07-11,G,1227.494
2013-07-11,H,121.67666666666666
2013-07-12,A,662.7863333333333
2013-07-12,B,470.622
2013-07-12,C,78.04466666666667
2013-07-12,D,325.5126666666667
2013-07-12,E,658.2653333333334
2013-07-12,G,1202.7696666666666
2013-07-12,H,123.028
2013-07-13,A,555.537
2013-07-13,B,419.57366666666667
2013-07-13,C,79.14466666666667
2013-07-13,D,308.2726666666667
2013-07-13,E,615.085
2013-07-13,G,1054.9126666666666
2013-07-13,H,115.536
2013-07-14,A,488.38300000000004
2013-07-14,B,373.2763333333333
2013-07-14,C,73.11133333333333
2013-07-14,D,261.24600000000004
2013-07-14,E,557.2573333333333
2013-07-14,G,879.4013333333334
2013-07-14,H,105.46766666666667
2013-07-15,A,691.8476666666667
2013-07-15,B,491.07300000000004
2013-07-15,C,85.51133333333333
2013-07-15,D,327.156
2013-07-15,E,666.816
2013-07-15,G,1188.8533333333332
2013-07-15,H,122.50366666666667
2013-07-16,A,678.924
2013-07-16,B,484.9696666666667
2013-07-16,C,85.878
2013-07-16,D,317.026
2013-07-16,E,652.0596666666667
2013-07-16,G,1195.1713333333335
2013-07-16,H,120.45666666666666
2013-07-17,A,694.398
2013-07-17,B,521.8723333333334
2013-07-17,C,87.24466666666666
2013-07-17,D,319.9026666666667
2013-07-17,E,658.221
2013-07-17,G,1123.5246666666667
2013-07-17,H,123.72699999999999
2013-07-18,A,683.9233333333333
2013-07-18,B,617.445
2013-07-18,C,87.91133333333333
2013-07-18,D,327.49266666666665
2013-07-18,E,662.9053333333333
2013-07-18,G,1201.9903333333334
2013-07-18,H,124.75333333333333
2013-07-19,A,684.4443333333334
2013-07-19,B,471.5663333333334
2013-07-19,C,86.878
2013-07-19,D,321.37933333333336
2013-07-19,E,638.2573333333333
2013-07-19,G,1229.7553333333333
2013-07-19,H,121.27266666666667
2013-07-20,A,547.9399999999999
2013-07-20,B,390.7563333333333
2013-07-20,C,76.878
2013-07-20,D,285.95933333333335
2013-07-20,E,571.036
2013-07-20,G,1033.203
2013-07-20,H,105.98766666666667
2013-07-21,A,480.74
2013-07-21,B,355.73633333333333
2013-07-21,C,70.978
2013-07-21,D,244.89266666666666
2013-07-21,E,530.3926666666667
2013-07-21,G,865.0786666666667
2013-07-21,H,100.11133333333333
2013-07-22,A,669.5696666666666
2013-07-22,B,489.26399999999995
2013-07-22,C,81.81133333333334
2013-07-22,D,300.10266666666666
2013-07-22,E,639.5013333333333
2013-07-22,G,1126.011
2013-07-22,H,118.04466666666667
2013-07-23,A,686.094
2013-07-23,B,505.74066666666664
2013-07-23,C,85.31133333333334
2013-07-23,D,320.186
2013-07-23,E,665.746
2013-07-23,G,1247.401
2013-07-23,H,122.45866666666666
2013-07-24,A,664.069
2013-07-24,B,463.92366666666663
2013-07-24,C,82.378
2013-07-24,D,233.11266666666666
2013-07-24,E,637.221
2013-07-24,G,1177.7753333333333
2013-07-24,H,116.843
2013-07-25,A,657.213
2013-07-25,B,497.557
2013-07-25,C,82.41133333333333
2013-07-25,D,309.8093333333333
2013-07-25,E,635.362
2013-07-25,G,1175.0213333333334
2013-07-25,H,114.73700000000001
2013-07-26,A,658.8763333333334
2013-07-26,B,595.3263333333333
2013-07-26,C,82.01133333333333
2013-07-26,D,307.07266666666663
2013-07-26,E,628.2086666666667
2013-07-26,G,1154.0523333333333
2013-07-26,H,114.503
2013-07-27,A,513.385
2013-07-27,B,509.66900000000004
2013-07-27,C,75.64466666666667
2013-07-27,D,280.016
2013-07-27,E,557.4006666666667
2013-07-27,G,1021.1536666666667
2013-07-27,H,101.32633333333332
2013-07-28,A,449.81233333333336
2013-07-28,B,464.011
2013-07-28,C,70.74466666666667
2013-07-28,D,244.72266666666667
2013-07-28,E,532.7123333333333
2013-07-28,G,848.8006666666666
2013-07-28,H,94.97000000000001
2013-07-29,A,656.7356666666667
2013-07-29,B,511.88366666666667
2013-07-29,C,75.278
2013-07-29,D,286.7093333333333
2013-07-29,E,627.7856666666667
2013-07-29,G,1078.6323333333332
2013-07-29,H,112.65133333333334
2013-07-30,A,636.2256666666666
2013-07-30,B,515.3643333333333
2013-07-30,C,75.11133333333333
2013-07-30,D,292.24600000000004
2013-07-30,E,610.118
2013-07-30,G,1089.0666666666666
2013-07-30,H,110.18900000000001
2013-07-31,A,643.374
2013-07-31,B,459.07366666666667
2013-07-31,C,73.778
2013-07-31,D,282.3926666666667
2013-07-31,E,611.7306666666667
2013-07-31,G,1047.8500000000001
2013-07-31,H,110.37566666666667
2013-08-01,A,640.872
2013-08-01,B,504.19966666666664
2013-08-01,C,71.378
2013-08-01,D,263.47933333333333
2013-08-01,E,598.8173333333333
2013-08-01,G,991.8143333333333
2013-08-01,H,106.83300000000001
2013-08-02,A,644.5916666666667
2013-08-02,B,507.24933333333337
2013-08-02,C,71.51133333333333
